1.87654321,0.04934205
1.88888889,0.05563742
1.90123457,0.06754757
1.91358025,0.07180119
1.92592593,0.09085743
1.9382716,0.09579164
1.95061728,0.11297628
1.96296296,0.12675803
1.97530864,0.14156064
1.98765432,0.16350935
2,0.18528791
2.01234568,0.20162183
2.02469136,0.22544213
2.03703704,0.25130417
2.04938272,0.2877152
2.0617284,0.31732043
2.07407407,0.33892884
2.08641975,0.36206856
2.09876543,0.4151538
2.11111111,0.78130584
